articolo_id;frase;localizzazione;grave
472;L'incidente si è verificato verso le ore 13 lungo la strada provinciale, all'incrocio con via Farnese Grave incidente stradale lungo la strada provinciale per Busseto, all'incrocio con via Farnese.;1;1
473;L'incidente si è verificato alle 7.30 Pauroso incidente stradale nelle prime ore della mattinata di oggi, martedì 15 giugno, a Castellina di Soragna, nei pressi di Villa Castellina.;1;1
474;L'incidente nella serata di ieri: sul posto ambulanze, automediche e Vigili del Fuoco Grave incidente nella serata di ieri, venerdì 11 giugno aParola di Fontanellato,poco dopo le ore 21.Un'auto è uscita di strada, per cause in corso di accertamento.;1;1
475;L'incidente si è verificato poco prima delle ore 10: sul posto l'ambulanza, l'elisoccorso di Bologna e i Vigili del Fuoco, che hanno estratto il ferito dall'abitacolo Grave incidente stradalenella mattinata di oggi, mercoledì 9 giugno, lungo l'autostrada A1, all'altezza di Casalbaroncolo, al chilometro 119 Nord.;1;1
476;Il passeggero del furgone è morto sul colpo Tragico scontro mortalenel pomeriggio di oggi, martedì 8 giugno, lungo l'autostrada A15 Parma- La Spezia all'altezza di Felegara.;1;1
477;Un'auto è uscita di strada nella notte a Medesano: due feriti Si è schiantato con la sua moto in via Togliatti a Langhirano, è caduto sull'asfalto e si è procurato numerose ferite.;1;1
478;"Al ritorno verso casa, si sono schiantati contro un tir Avevano finito di lavorare in un cantiere per la realizzazione del ""Parma Food Business Incubator"" al Campus Scienze e Tecnologie dell'Università di Parma i cinque lavoratori morti ieri, 3 giugno, in un incidente lungo l'autostrada A21.Simone Abeni, 40 anni, Bruno Bracchi di 67 e Maurizio Signoroni di 55, insieme ad altri due colleghi marocchini di 40 e 51 anni, erano saliti sul Doblò con il quale la mattina da Brescia avevano raggiunto Parma.";1;1
479;Il mezzo è finito contro le recinzioni di due abitazioni Il conducente parmigiano di un camion, che trasportava 6 tonnellate di frutta e verdura si è ribaltato nei pressi di Lentigione di Brescello, è rimasto lievemente ferito.;1;0
480;I consigli dell'Arma per evitare le truffe in abitazione Ha cercato di truffare un'anziana di Bussetofingendosi un tecnico dell'acqua: ha chiesto di entrare in casa per effettuare alcune verifiche ma la donna, che ha reagito prontamente chiamando i carabinieri, è riuscita a far allontanare il truffatore che, dopo pochi minuti, è stato intercettato e denunciato dai militari: l'uomo stava cercando di scappare.;1;1
481;L'incidente si è verificato nelle prime ore della mattinata: code di alcuni chilometri tra il casello di Fidenza e il bivio per l'A15 Ungrave incidente stradalesi è verificato nella mattinata di oggi, sabato 29 maggio, lungo l'autostrada A1, tra il casello di Fidenza e il bivio per l'A15.;1;1
482;L'incidente è avvenuto a mezzanotte e mezza Paura nella notte tra domenica 23 e lunedì 24 maggioa Mezzani Inferiore.;1;1
483;L'incidente si è verificato alle 14.30 Erano da poco passate le 14.30 quando, per cause in corso di accertamento, un'auto e uno scooter si sono scontrati tra viale della Villetta e via Spezia.;1;1
484;Maxi tamponamento tra camionnelle prime ore della mattinata di oggi, mercoledì 12 maggio lungo l'autostrada A1 tra Parma e Fidenza, al chilometro 108 Nord.;1;1
485;Lo scontro è avvenuto nelle prime ore della mattinata: un camionista è rimasto ferito lievemente Maxi tamponamento nelle prime ore della mattinata di oggi, mercoledì 12 maggio lungo l'autostrada A1 tra Parma e Fidenza, al chilometro 108 Nord.;1;1
486;Un'anziana, affetta da Alzhaimer, è stata riaccompagnata a casa dopo essersi smarrita I Carabinieri Della Compagnia di Salsomaggiore Terme, nell’ambito dei servizi di controllo del territorio pianificati dal Comando Provinciale di Parma anche in concomitanza con il passaggio alla “zona gialla”, hanno intensificato i servizi di controllo sul territorio.;1;1
487;L'incidente si è verificato nel comune di Busseto: uno dei due feriti è ricoverato in Rianimazione Un quad si è ribaltato e due persone sono rimaste ferite, tra cui una in modo molto grave.;1;1
488;L'incidente si è verificato in località Cavazzola Stava percorrendo la statale della Cisa a bordo della sua motocicletta quando, per cause in corso di accertamento, è scivolato ed è caduto, battendo violentemente contro l'asfalto.;1;1
489;L'incidente è avvenuto poco prima delle 14.30 a Fidenza Tragico schianto mortale nel primo pomeriggio di oggi, lunedì 19 aprile, lungo l'autostrada A1 nei pressi di Fidenza in direzione Sud.;1;1
490;L'incidente è avvenuto tra Fidenza e Alseno poco dopo le ore 23 del 14 aprile Un tragico schianto lungo l'autostrada A1 ha provocato la morte di un 43enne, conducente di un'auto che, per cause in corso di accertamento, avrebbe tamponato un camion che si trovava in una piazzola di sosta tra Fidenza e Alseno, in direzione Milano, all'altezza di Rimale.;1;1
491;I truffatori si spacciano per operatori di enti vari e, con la scusa di perdite di gas, rischio inquinamento e radioattività, controllo immondizia differenziata, vi invitano a mettere tutti i soldi e gioielli in una busta e riporli in un luogo da loro indicato (ad esempio il frigorifero): è un raggiro per rubarveli.;1;1
492;L'incidente è avvenuto in via Vigolese poco dopo le ore 9 Un grave incidente stradale si è verificato nella mattinata di oggi, lunedì 12 aprile, a Bezze di Torrile.;1;1
493;Il conducente del mezzo pesante si sarebbe addormentato al volante: la vittima è Sophia Bolsi Tragico incidente stradale nella mattinata di oggi, giovedì 18 marzo,lungo l'Autostrada A1,nel tratto compreso tra l'uscita di Terre di Canossa/Campegine e quella di Reggio Emilia.;1;1
494;L'incidente è avvenuto nella serata del 24 febbraio a San Michele Tiorre Grave incidente stradale nella serata di ieri, 24 febbraio, a San Michele Tiorre, nel comune di Felino.;1;1
495;L'uomo era a bordo di una bici elettrica nella zona di Chiozzola Gravissimo incidente mortale nella serata di ieri, venerdì 22 gennaio in via Mantova.;1;1
496;Il ragazzo era apparso da subito in gravi condizioni Era rimasto vittima di un grave incidente stradale, verificatosi nel pomeriggio di lunedì 18 gennaio lungo la via Emilia Ovest a San Pancrazio.;1;1
498;Sono state ben 4773 le pattuglie di vigilanza stradale su un territorio di competenza particolarmente vasto: dall’Autostrada del Sole all’Autostrada “Autocisa”, meglio conosciuta come A15, dalla SS 9 alla SS 62 fino alla Tangenziale di Parma, solo per citare le arterie a più alta densità di traffico vigilate giornalmente dal personale della Sezione di Parma, della Sottosezione Autostradale di Berceto e dei Distaccamenti di Fidenza e Fornovo di Taro.;1;1
499;Due feriti, uno è ricoverato in Rianimazione Un grave incidente stradale si è verificato nel pomeriggio di ieri, lunedì 18 gennaio lungo la via Emilia Ovest a San Pancrazio.;1;1
500;Sei giovani multati a Berceto Controlli intensificati ieri, 31 dicembre, da parte delle forze di polizia per verificare il rispetto delle norme anticontagio e quelle previste per la zona rossa.;1;0
501;Infine, anche un minore è stato denunciato alla procura per i minorenni di Bologna per possesso di armi da taglio e segnalato alla locale Prefettura per detenzione di stupefacente.;1;0
502;Il conducente ha abbandonato il mezzo nei pressi dello stadio Spettacolare incidente stradale nella notte in viale Mentana.;1;1
503;L'incidente è avvenuto dopo le ore 22 Ha perso il controllo dell'auto che stava guidando ed il mezzo si è ribaltato, mentre stava percorrendo via Emilio Lepido.;1;1
504;I residenti hanno sentito un forte boato: il conducente ha perso il controllo del veicolo ed è finito fuori strada Un grave incidente stradale si è verificato nella serata di ieri, martedì 15 dicembre, a Medesano in via Solferino.;1;1
506;L'incidente è avvenuto in via Verdi: accompagnata con l'elisoccorso al Maggiore Grave incidente stradale in via Verdi a Busseto.;1;1
507;La donna ha avuto probabilmente un malore Un gravissimo incidente stradale si è verificato nella serata di ieri venerdì 20 settembre a Parma, nella centralissima viale Piacenza.;1;1
508;Il Governo ha accettato la richiesta della Regione Via libera allo spostamento dei cacciatori dal territorio di un Comune a un altro, anche se appartenenti a Regioni diverse, per la prosecuzione dei piani di contenimento dei cinghiali, che causano gravi danni alle produzioni agricole, oltre a rappresentare una seria minaccia alla circolazione stradale e, soprattutto in questo momento, un possibile veicolo di diffusione della Peste suina africana.;1;1
509;Ha perso la vita nella notte Michele Sacchinello, il 24enne di Fidenza che nel pomeriggio di sabato 14 novembre era rimasto coinvolto in un frontale tra Alseno e Salsomaggiore Ha perso la vita nella notte Michele Sacchinello, il 24enne di Fidenza originario di Soverato (Catanzaro) che nel pomeriggio di sabato 14 novembre era rimasto coinvolto in un frontale lungo la Salsediana Ovest, al confine tra le province di Piacenza e Parma.;1;1
510;Gravissimo incidente stradale nel pomeriggio di sabato 14 novembre È stato trasportato in gravissime condizioni all'Ospedale Maggiore di Parma il ragazzo di 24 anni, residente a Fidenza, che nel pomeriggio di sabato 14 novembre è rimasto coinvolto in un frontale tra due auto, sulla strada Salsediana Est che collega Alseno a Salsomaggiore Terme.;1;1
511;L'incidente è avvenuto alle ore 15: il pedone ha riportato un trauma cranico e la frattura della gamba Grave incidente stradale nel pomeriggio di oggi, venerdì 6 novembre, a Pontetaro.;1;1
512;L'incidente è avvenuto nella tarda serata di venerdì 23 ottobre: Michela Monica è morta nella notte dopo il ricovero in Rianimazione Pauroso incidente mortalenella tarda serata di venerdì 23 ottobre aCastione Baratti,frazione del comune di Traversetolo.;1;1
513;L'incidente si è verificato verso le ore 15: il mezzo pesante è finito nel canale Ungrave incidente stradalesi è verificato nel pomeriggio di oggi, giovedì 15 ottobre, in via Colorno a Parma, in corrispondenza della località Paradigna.;1;1
514;In gran parte del territorio si registra, per altro, un forte incremento di alcune specie, come: cinghiale, capriolo e cervo, con ingenti danni all’attività agricola, in alcuni casi ai boschi, e con purtroppo un elevato numero di incidenti stradali.;1;0
515;L'episodio è avvenuto in autostrada in direzione Milano, all'altezza di Fidenza Paura nel tardo pomeriggio di ieri, martedì 13 ottobre, lungo l'autostrada A1, all'altezza del chilometro 86 Nord, in direzione Milano.;1;1
516;Sul posto Vigili del Fuoco e ambulanze: una delle due passeggere dell'auto è in Rianimazione Paura nel pomeriggio di ieri, lunedì 12 ottobre, per un gravissimo incidente stradale che si è verificato lungo l'autostrada A1, all'altezza del chilometro 87 in direzione Milano.;1;1
517;La ragazza, che si trovava a bordo dello scooter, è ricoverata in Rianimazione Era in sella ad uno scooter, che stava procedendo lungo strada Bassa dei Folli a Parma quando all'improvviso si è scontrato con un'auto - per cause in corso di accertamento.;1;1
518;Gravissimo incidente in via Stati Uniti d'America: Daniele Frati è deceduto in ospedale Gravissimo incidente stradale nel pomeriggio di venerdì 9 ottobre a Fraore, in via Stati Uniti d'America.;1;1
519;L'ennesima truffa ai danno della fascia più debole della popolazione è avvenuta nella giornata di venerdì 2 ottobre a Parma.;1;1
520;L'incidente è avvenuto poco dopo le 2: sul posto ambulanza e automedica Schianto nella notte tra venerdì 2 e sabato 3 ottobre a San Ruffino, in via Filippo di Borbone.;1;1
522;L'incidente è avvenuto nel comune di Roccabianca: ferito trasportato in elisoccorso Grave incidente stradale nel pomeriggio del 29 settembre a Fontanelle di Roccabianca.;1;1
523;Il giovane è in prognosi riservata Si è schiantato contro una Ford Fiesta mentre stava percorrendo via Emilia nei pressi di San Pancrazio ed ora si trova ricoverato nell'area codici rossi del Pronto Soccorso dell'Ospedale di Parma, in gravi condizioni di salute.;1;1
524;Il bambino è stato urtato da un'auto Paura nella giornata di ieri, martedì 22 settembre a Fornovo, nei pressi della stazione ferroviaria.;1;0
525;I due incidenti si sono verificati verso le ore 6 Due incidenti stradali si sono verificati nelle prime ore della mattinata di martedì 22 settembre, a distanza di qualche minuto.;1;1
526;L'incidente è avvenuto alle 2.30: sul posto ambulanze e automedica Erano da poco passate le 2.30 di stanotte quando, per cause in corso di accertamento, due auto - che stavano percorrendo via Pasolini a Fidenza - si sono scontrate violentemente.;1;0
527;L'incidente è avvenuto in località Santa Margherita: ferito grave in ospedale Grave incidente stradale nelle prime ore della mattinata di martedì 22 settembre.;1;1
528;Il veicolo che stava guidando si è ribaltato più volte e per il conducente di Fidenza non c'è stato nulla da fare Gravissimo incidente mortale nel pomeriggio di sabato 19 settembre a San Rocco di Busseto.;1;1
529;Tangenziale nord bloccata da un ora ...;1;0
530;Il motociclista è al Maggiore con traumi di media gravità Un grave incidente stradale, che ha provocato la chiusura di un tratto di via Emilia per circa un'ora, si è verificato nella mattinata di giovedi 17 settembre.;1;1
531;I Vigili del Fuoco hanno lavorato mezz'ora per estrarre la ragazza dall'abitacolo, poi trasportata in ospedale con l'elisoccorso Pauroso incidente stradale all'ora di pranzo di oggi, mercoledì 16 settembre, lungo la tangenziale di Pilastro, tra Parma e Langhirano.;1;1
532;E' accaduto nella mattinata di domenica 13 settembre a Castelnuovo Fogliani di Alseno È rimasto ferito fortunatamente in modo lieve il ciclista di 56 anni che nella mattinata di domenica 13 settembre è caduto con la sua bicicletta a Castelnuovo Fogliani.;1;1
