articolo_id;articolo;localizzazione;tempo;grave;moto;utenti_deboli
584;Gli insegnanti, i compagni di classe, gli amici da ieri 31 ottobre fanno visita ad Ardian e Anjeza Hyseni, marito e moglie di origine albanese che nel terribileincidente stradalelungo la via Emilia a Cadè, avvenuto alle ore 20 di domenica 30 ottobre, hanno perso tre figli,Rejana e Resatdi 8 e 11 anni e la figlia Shane di 22 anni, oltre al nipote di un anno e 4 mesi, Mattias, figlio di Shane.;1;1;1;0;1
585;E' una tragedia immane, difficile anche da raccontare.;0;0;0;0;0
586;"""Siamo sgomenti, vicino alla famiglia, ai compagni di classe e agli insegnanti"" sottolinea il sindaco di Parma Michele Guerra che ha fatto sentire la propria vicinanza ai due genitori che vivono a Casaltone, nel nostro comune a pochi passi dal territorio della provincia di Reggio Emilia.";1;0;0;0;0
587;Rejana e Resat Hyseni frequentavano l'istituto Albertelli-Newton, Rejana la quarta elementare e Resat la prima media.;0;0;0;0;0
588;"Gli insegnanti e la dirigente scolastica sono sconvolti: ""Erano due angeli in terra"".";0;0;0;0;0
589;I due fratellini erano arrivati dall'Albania proprio all'inizio di questo anno scolastico ed erano stati accolti da tutti con entusiasmo.;0;0;0;0;0
590;Nella serata di domenica 30 ottobre i due fratellini Rejana e Resat avevano deciso di andare con la sorella Shane di 22 anni a cena in un ristorante di sushi a Reggio Emilia, insieme al compagno di lei Orjol Lame e al loro figlioletto di un anno e 4 mesi.;0;0;0;0;0
591;Erano tutti in auto insieme: al ritorno verso Casaltone, verso le ore 20, la sbandata lungo la via Emilia - che in quel tratto si chiama via Newton - e il terribile schianto contro un immobile abbandonato, un tempo sede dell’azienda di cucine Antares.;1;0;1;0;1
592;Nello stesso tratto ad ottobre un tir si eraschiantatocontro un'abitazione Anjeza Hyseni, la madre dei tre fratelli si è sentita male quando è arrivata sul luogo dell’incidente nella serata di domenica.;1;0;0;0;0
593;E’ stata soccorsa dai sanitari e trasportata all’ospedale Maggiore di Parma, dove è rimasta per circa 24 ore.;1;0;0;0;0
594;Il quarto figlio di Ardian e Anjeza, Danilo di 18 anni, ha saputo la notizia con una telefonata.;0;0;0;0;0
595;Il conducente 32enne ancora in Rianimazione: la Procura apre un fascicolo sull'incidente Orjol Lame, il compagno 32enne di Shane e padre di Mattias, che era alla guida della Fiat Stilo che si è schiantata contro una casa disabitata è ricoverato in gravissime condizioni in ospedale, nel reparto di Rianimazione.;1;1;1;0;1
596;Nel frattempo la Procura di Reggio Emilia ha aperto un fascicolo per cercare di ricostuire con esatezza l'incidente e per verificare le condizioni del conducente al momento dello schianto.;1;1;0;1;0
597;Sono stati disposti gli esami tossicologici.;0;0;0;0;0
598;Secondo le prime informazioni non ci sarebbero segni di frenata sull'asfalto.;0;0;0;0;0
599;Secondo un automobilista, che stava percorrendo la via Emilia nel senso opposto di marcia, verso Reggio Emilia, l'auto avrebbe iniziato a sbandare all'improvviso per poi schiantarsi contro l'edificio.;1;0;1;0;0
600;"Le condoglianze della comunità albanese di Parma ""La comunità albanese di Parma esprime il dolore per questa tragedia.";0;0;0;0;0
601;Tra Parma e Reggio, a causa di un terribile incidente stradale, 4 persone hanno perso la vita: Due sorelle Shane Hyseni 22 anni, Rejana Hyseni 11 anni e il fratellino Resat Hyseni 8 anni.;1;1;1;1;1
602;Insieme a loro ha perso la vita il bambino di Shane, era Mattias Lame di quasi 2 anni.;0;0;1;0;1
603;La famiglia stava rientrando da una cena a Reggio Emilia e in un momento l'autista 30enne (convivendo con il padre di Shane e Mattias) ha perso il controllo e l'auto si è schiantata contro una casa non abitabile.;1;1;1;0;1
604;L'unico superstite in rianimazione a Reggio Emila è il conducente dell'auto.;1;0;1;0;0
605;"Rejana e Resati hanno frequentato la scuola elementare ""Albertelli-Newton"" della nostra città, Parma, la prima i prima media) e la seconda in quarta elementare"" ""Insieme alla Giunta - scrive il sindaco Michele Guerra- voglio esprimere il più sentito cordoglio della città di Parma alla famiglia e agli amici dei bambini scomparsi nel tragico incidente di ieri sera sulla Via Emilia.";1;0;0;0;0
606;Due di loro, Rejana e Resat, andavano alla Scuola Albertelli Newton, nella nostra città.;0;0;0;0;0
607;Ci stringiamo sgomenti alle loro compagne e ai loro compagni di classe e a tutti gli insegnanti, in questo momento di inimmaginabile dolore.;0;0;0;0;0
608;"""Una tragedia terribile - si legge sulla pagina Facebook del comune di Parma.";0;0;0;0;0
609;Una mamma e tre bimbi di un anno e mezzo, otto e undici anni hanno perso la vita nell'incidente stradale di ieri sera sulla via Emilia poco dopo Calerno, e un papà è in gravissime condizioni.;1;1;1;1;1
610;Rejana e Resat, due fratellini, frequentavano l'Istituto Comprensivo Albertelli Newton, la prima media e la quarta elementare.;0;0;0;0;0
611;"Ci stringiamo ai familiari, alle loro compagne e ai loro compagni di classe e a tutti gli insegnanti"".";0;0;0;0;0
612;L'incidente si è verificato verso le ore 7: sul posto ambulanza e automedica Grave incidente stradale nelle prime ore della mattinata di lunedì 31 ottobre a Sissa, lungo via Don Minzoni.;1;1;1;1;0
613;Un motociclista, che stave percorrendo la strada provinciale, ha perso il controllo del mezzo che è finito fuori strada.;1;0;1;1;0
614;In conseguenza dello schianto il conducente della moto si è procurato ferite e traumi in varie parti del corpo.;0;0;1;1;1
615;L'allarme è scattata in pochi minuti e sul posto sono arrivati i soccorritori del 118 con ambulanza e automedica.;1;1;0;0;0
616;L'uomo è stato medicato sul posto e poi trasportato d'urgenza al pronto soccorso dell'Ospedale Maggiore di Parma.;1;0;1;0;0
617;Secondo le prime informazioni le sue condizioni di salute sarebbero gravi ma non si troverebbe in pericolo di vita.;0;0;1;0;0
618;Sul posto anche la polizia locale che ha effettuato i rilievi previsti per legge.;1;0;0;0;0
619;L'incidente non avrebbe coinvolto altri veicoli.;0;0;0;0;0
620;Rejana e Resat Hyseni vivevano nella nostra città con i genitori e frequentavano l'Istituto Comprensivo Albertelli-Newton: ieri sera erano andati a cena con la sorella 22enne Shane Hyseni, morta nell'incidente insieme al figlio di un 1 anno e mezzo Mattias Lame I due fratellini di 11 e 8 anni, Rejana e Resat Hyseni, morti ieri sera nel tragicoincidente stradalelungo la via Emilia a Cadè, erano di Parma.;1;1;1;1;1
621;I due bambini, infatti, abitavano nella nostra città con i genitori.;0;0;0;0;0
622;Ieri, verso le ore 20, erano in auto con la sorella di 22 anni Shane Hyseni, morta nell'incidente insieme al figlio di un anno e mezzo Mattias Lame.;1;1;0;0;0
623;Secondo le prime informazioni i due bimbi erano andati a cena con la sorella più grande a Reggio Emilia e stavano tornando a Parma.;0;0;0;0;0
624;Lungo lavia Emilia,mentre stavano per raggiungere la nostra città, l'uscita di strada, il violentissimo schianto contro una casa disabitata e la tragedia.;1;1;1;0;0
625;L'incidente si è verificato nel tratto reggiano, nei pressi dell'abitato di Cade'.;1;0;0;0;0
626;Alla guida della Fiat Stilo c'era il compagno di Shane, un 30enne ricoverato in gravissime condizioni di salute all'Ospedale di Reggio Emilia.;0;0;1;0;0
627;"Rejana e Resat Hyseni frequentavano le elementari dell'Istituto Comprensivo Albertelli-Newton: la scuola ha pubblicato stamattina un messaggio sui social: ""Due studenti, fratellino e sorellina, da questa notte sono in cielo.";0;0;0;0;0
628;"Angeli in terra e ora per l'eternità"".";0;0;0;0;0
629;Terribile tragedia verso le ore 20 nella serata di domenica 30 ottobre lungo la via Emilia in direzione Parma.;1;0;0;1;0
630;Un'auto, una Fiat Stilo, che si trovava all'altezza dell'abitato di Cade', nel comune di Reggio Emilia, si è schiantata contro un'abitazione disabitata all'altezza del civico 52 di via Newton.;1;0;0;0;0
631;Quattro persone - una ragazza di 22 anni e tre bambini di 1 anno e mezzo, 8 e 11 anni - sono morte sul colpo mentre un 30enne si trova ricoverato in gravissime condizioni di salute in ospedale.;0;0;1;0;1
632;Secondo le prime informazioni la ragazza di 22 anni sarebbe la madre del bimbo di 2 anni mentre l'uomo ferito il compagno della donna e il padre del bimbo di 2 anni.;0;0;0;0;0
633;Le vittime sono:Shane Hyseni, 22 anni, madre di Mattias Lame, 1 anno e mezzo, Rejana Hyseni, 8 anni e Resat Hyseni, 11 anni, sorella e fratello di Shane.;0;0;1;0;1
634;"I residenti tra San Prospero e Il Moro denunciano da anni le condizioni di scarsa sicurezza: ""E' una strada di incidenti e morte"".";1;0;0;1;0
635;Nel mese di aprile il 44enne Graziano Martorina era deceduto dopo lo schianto in moto contro un furgone, in ottobre un camionista aveva perso la vita dopo essersi schiantato contro un'abitazione Quattro morti, tra cui tre bambini di 2, 8 e 12 anni.;1;1;1;1;1
636;Latragediache si è consumata nella serata del 30 ottobre lungo la via Emilia verso Parma, nel comune di Reggio Emilia, ha sconvolto anche molti parmigiani, soprattutto chi vive nei pressi di quel tratto di strada 'maledetto' al confine tra Parma e Reggio Emilia.;1;0;1;1;1
637;Lungo la via Emilia Est in direzione Sant'Ilario d'Enza verso il territorio provinciale di Reggio Emilia sono numerosi gli incidenti che si verificano con una certa frequenza, alcuni dei quali con gravissime conseguenze e mortali.;1;0;1;1;0
638;Le proteste dei residenti tra San Prospero e il Moro sul tema della scarsa sicurezza di quel tratto di strada, dove spesso le auto sfrecciano ad altra velocità, anche nei centri abitati, vanno avanti da anni.;1;0;0;0;0
639;I problemi sono molteplici: dai sorpassi azzardati alla scarsa visibilità in alcuni tratti.;0;0;0;0;0
640;"""E' una strada di incidenti e morte: ne vediamo ogni giorno.";0;0;0;0;0
641;E' terribile: qualche mese fa un tir è uscito di strada e si è schiantato contro un'abitazione, che da quel momento è risultata inagibile.;1;0;1;1;0
642;Ieri sera un altro schianto e la morte di 4 persone, tra cui tre bambini piccoli.;0;0;1;0;1
643;"E' un vero dramma: per fortuna che la casa era disabitata"".";0;0;0;0;0
644;Negli ultmi mesi si sono verificati numerosi incidenti stradali lungo la via Emilia.;0;0;0;0;0
645;Alcuni gravi, altri mortali.;0;0;1;0;0
646;Nel mese di aprile il parmigianoGraziano Martorinaaveva perso la vita dopo essersi schiantato, con la sua moto, contro un furgone.;1;0;1;1;0
647;Nell'ottobre del 2021, sempre nel tratto interessato un tir si era schiantato contro un'abitazione: il camionista eramortosul colpo.;1;0;0;0;0
648;I tamponamenti e gli incidenti che provocano fortunatamente feriti meno gravi sono all'ordine del giorno.;0;0;0;0;0
649;L'incidente è avvenuto a Cade': un 30enne è gravissimo in ospedale.;1;0;0;0;0
650;Le vittime sono: Shane Hyseni, 22 anni, madre di Mattias Lame, un anno a mezzo, Rejana Hyseni, 8 anni e Resat Hyseni, 11 anni, sorella e fratello di Shane Terribile tragedia verso le ore 20 nella serata di domenica 30 ottobre lungo la via Emilia in direzione Parma.;1;1;1;1;1
651;Un'auto, una Fiat Stilo, che si trovava all'altezza dell'abitato di Cade', nel comune di Reggio Emilia, si è schiantata contro un'abitazione disabitata all'altezza del civico 52 di via Newton.;1;0;0;0;0
652;Quattro persone - una ragazza di 22 anni e tre bambini di 1 anno e mezzo, 8 e 11 anni - sono morte sul colpo mentre un 30enne si trova ricoverato in gravissime condizioni di salute in ospedale.;0;0;1;0;1
653;Secondo le prime informazioni la ragazza di 22 anni sarebbe la madre del bimbo di 2 anni mentre l'uomo ferito il compagno della donna e il padre del bimbo di 2 anni.;0;0;0;0;0
654;Le vittime sono: Shane Hyseni, 22 anni,madre diMattias Lame, 1 anno e mezzo,Rejana Hyseni, 8 anni eResat Hyseni, 11 anni, sorella e fratello di Shane.;0;0;1;0;1
655;Il 30enne è il compagno e padre di Mattias Lame.;0;0;0;0;0
656;Le cause del gravissimo incidente sono in corso di ricostruzione da parte della polizia locale di Reggio Emilia.;1;0;0;0;0
657;La famiglia, di origine albanese, stava viaggiando a bordo dell'auto quando il veicolo, per cause in corso di ricostruzione, si è schiantato contro il muro: l'auto è completamente distrutta ed accartocciata.;1;1;1;0;1
658;Secondo le prime informazioni in auto c'erano la 22enne e il compagno con il figlio di 2 anni mentre gli altri due bimbi di 8 e 12 anni non appartenevano allo stesso nucleo familiare.;0;0;0;0;0
659;Sul posto, oltre alle ambulanze del 118, anche i vigili del fuoco che hanno lavorato per mettere in sicurezza l'area dell'incidente.;1;0;1;0;0
660;Gianfranco Guarnieri non ce l'ha fatta Non ce l'ha fatta Gianfranco Guarnieri, il 70enne residente al confine tra i comuni di Lugagnano Val D’Arda e Vernasca, in provincia di Piacenza, che nel pomeriggio di giovedì 27 ottobre è rimasto coinvolto in un gravissimoincidentestradale a Salsominore, nel comune di Salsomaggiore Terme.;1;1;1;1;1
661;Con il suo scooter si è infatti schiantato contro un cinghiale che stava sopraggiungendo proprio in quel momento.;1;0;0;1;0
662;L'impatto è stato violentissimo e le condizioni del 70enne sono apparse subito gravissime.;0;0;1;0;0
663;Dopo essere stato intubato sul posto dal medico dell'automedica di Fidenza è stato trasportato a sirene spiegate nel reparto di Rianimazione dell'Ospedale Maggiore di Parma in condizioni critiche.;1;0;1;0;0
664;L'incidente si è verificato poco dopo le ore 5 in via Matteotti Paura nella notte tra venerdì 28 e sabato 29 ottobre a Noceto.;1;1;0;0;0
665;Erano da poco passate le ore 5 quando, per cause in corso di accertamento, due auto si sono scontrate frontalmente mentre stavano percorrendo via Matteotti.;1;0;0;0;0
666;Secondo le prime informazioni l'impatto sarebbe stato molto violento: in conseguenza dello scontro tre persone - che si trovavano a bordo dei due mezzi - sono rimaste ferite in modo serio.;1;0;1;0;1
667;Sul posto sono arrivati i soccorritori del 118 che hanno prestato le prime cure ai tre feriti, per poi trasportarli al pronto soccorso dell'Ospedale Maggiore di Parma.;1;1;1;0;0
668;I tre sono in gravi condizioni, hanno riportato infatti traumi in varie parti del corpo, ma non sono in pericolo di vita.;0;0;1;0;0
669;Sul posto anche le forze dell'ordine che hanno effettuato i rilievi previsti per legge.;0;0;0;0;0
670;L'incidente a pochi metri dal centro storico Auto contro moto alle 19,30 in via San Rocco a Colorno a pochi metri dal centro storico.;1;1;0;1;0
671;Ad avere la peggio è stato il centauro che è stato trasportato al pronto soccorso del Maggiore.;0;0;0;0;0
672;Ha riportato diversi traumi, le ferite sono di media gravità.;0;0;0;0;0
673;Sul posto i carabinieri di San Secondo e la Pubblica Assistenza di Colorno, oltre ai vigili del fuoco che hanno messo in sicurezza il tratto di strada.;1;0;0;0;0
674;L'incidente è avvenuto a Salsominore: il conducente è stato stabilizzato ed intubato sul posto dal personale dell'automedica di Fidenza Gravissimo incidente nel tardo pomeriggio di giovedì 27 ottobre a Salsomaggiore Terme: intorno alle 17:30, nella frazione di Salsominore, uno scooter ha urtato un cinghiale.;1;1;1;0;1
675;Il centauro 70enne è finito a terra, ha riportato un trauma cranico con politraumi agli arti superiori e inferiori.;0;0;1;0;1
676;L'incidente è avvenuto poco prima della trattoria Cavallo.;0;0;0;0;0
